12/15/2016,Amazon,5,This trimmer is far superior. It trims without catching/tugging,"I had an old wahl trimmer that used for years.  After using this trimmer for a few months, I realize that I hung on to the wahl for way too long.  This trimmer is far superior.  It trims without catching/tugging.  Clean and even trim every time. Good price for a quality product."
12/16/2016,Amazon,5,Five Stars,Makes my beard even more awesome.
12/18/2016,Amazon,2,"I was really looking forward to using this trimmer, ...","I was really looking forward to using this trimmer, but having owned for 6 months, now, I'm ready to give up.  I have 2 issues with the trimmer.  First, the blades were not very sharp to begin with and became duller with time.  Second, the motor is just plain weak.  Even on the faster cutting speed setting, this trimmer takes many passes over my relatively thin beard to actually get an even beard.  It pulls my facial hair as much as it cuts.  Do yourself a favor and buy some other brand of trimmer.  I'm going back to my previous brand."
12/19/2016,Amazon,5,I bought this for my husband as a Christmas gift ...,"I bought this for my husband as a Christmas gift. It looks so shiny and sleek! I can't wait for him to open it. Visually, it exceeded all my expectations. Will update after Christmas to comment on the functionality of it."
12/19/2016,Amazon,5,"only used it once and I love it, two speeds are great and the lithium ...","only used it once and I love it, two speeds are great and the lithium battery is a good feature"
12/19/2016,Amazon,1,One Star,not what i was expecting. its very fragile.
12/23/2016,Amazon,4,Gets the job done,"Replaced a professional model purchased from a hair salon. Not quite as sturdy and heavy, but good enough. Runs for months on a single charge, and requires no tabletop charging unit. I like the interchangeable heads. I routinely use the larger one, with a plastic guide, for my beard, the smaller on to trim and edge my mustache, and the rotary for nasal and ear hairs."
12/24/2016,Amazon,5,Multiple cutting attachments are easy to change out and useful,Multiple cutting attachments are easy to change out and useful. Great choice for those of us who have beards to maintain.
12/25/2016,Amazon,5,Five Stars,Works great.
12/26/2016,Amazon,5,Five Stars,works well
12/26/2016,Amazon,5,Five Stars,this is surprisingly very handy and my husband loves it!
12/26/2016,Amazon,5,Five Stars,great
12/27/2016,Amazon,5,Dad loves it.,Bought this for my dad for fathers day on lightening deal. He loves it and uses it everyday. Has had no problems yet. Great masculine/rustic style as well.
12/27/2016,Amazon,5,Five Stars,Great product!
12/28/2016,Amazon,4,Four Stars,Works well for trimming
12/30/2016,Amazon,4,You shouldn't be disappointed,"Very nice shaver, two speed, with assorted attachments.  Keeps my beard nicely trimmed.  Quality.  I don't use all of the attachments.  However, maybe I will find ways to do so in the future. I don't see how anyone would be disappointed they purchased this quality grooming shaver."
1/1/2017,Amazon,5,Great produce,Awesome shaver husband likes it especially for the price!
1/2/2017,Amazon,4,Four Stars,It works well but I received an inferior model instead of the the copper edition I ordered.
1/2/2017,Amazon,5,This trimmer has numerous attachments and a good guide pamphlet,I never have a beard before.  This trimmer has numerous attachments and a good guide pamphlet.  It made it easy to start grooming my first beard and I am in my fifties.
1/4/2017,Amazon,4,Four Stars,"bought as a Christmas gift,"
1/4/2017,Amazon,5,What I like: Turbo function is great,"What I like: Turbo function is great! It will not pinch and can trim longer beards. I love the accessories. LiIon battery will charge fast and lasts quite a while, I can take this with me for week-long trips without worrying about charging.  Don't like: No storage system to keep everything handy at home, you have to throw them all in the pouch."
1/4/2017,Amazon,5,Five Stars,works great
1/5/2017,Amazon,5,Love it,Love that it's waterproof
1/6/2017,Amazon,5,Good product plows thru the hair with ease,"My husband drove me crazy. I kept ordering different one's and he would not use them and said they were either cheap or did a terrible job. After a battle of returning and credits ..I gave it one more try for Christmas..BINGO- he loved this one. He has alot of facial hair and if the darn thing didn't plow through his beard he would not use it at all. The Remington PG171 was the best price and it worked better than all the rest. I have a satisfied husband. He uses it everyday no problems..and when he needs a new one I will buy this again,."
1/6/2017,Amazon,5,Higher quality than I expected for the price,"The unit and system has good fit and finish; the attachments go on and off easily. Better yet, it works well and cleans up easily."
1/6/2017,Amazon,5,Five Stars,Works very well.
1/7/2017,Amazon,5,Five Stars,nice trimmer set. Works nicely.
1/7/2017,Amazon,4,Gets the job done.,Nothing bad about it but nothing exceptional.
1/10/2017,Amazon,5,Five Stars,Highly recommended ....
1/10/2017,Amazon,5,Five Stars,Love it
1/11/2017,Amazon,5,Five Stars,My dad loves it!!!!
1/12/2017,Amazon,5,Very pleased,Very convenient.  Multiple attachments.  Very pleased
1/13/2017,Amazon,5,1st all around unit that. been functional as well ...,1st all around unit that .been functional as well as lasting.
1/14/2017,Amazon,5,Awesome job for beard trimming,My husband's Christmas Gift. He loves it! Awesome job for beard trimming.
1/15/2017,Amazon,3,Good,Unit was defective out of the box.  Got a replacement very fast.
1/16/2017,Amazon,5,Five Stars,Husband love this.
1/17/2017,Amazon,5,Five Stars,Works great and very quiet.
1/17/2017,Amazon,5,Quality Product with Real Versitility,"I ordered this beard trimmer after reviewing all of the options. I thought the price might be a little higher than the competitors. Once I got the product, though, I realized this product was worth the slight amount extra I paid. I even used it to cut my own hair once. It has everything you need to cut your hair like a barber, though that is not its primary purpose. The variety of attachments really provides you with a great product you can use for most any task."
1/18/2017,Amazon,5,Five Stars,my son love it
1/18/2017,Amazon,5,A must have.,Desperately needed something like this. I like all the different attachments.
1/18/2017,Amazon,5,Five Stars,Both my husband and my son love these. Thank you!
1/18/2017,Amazon,5,Remington PG6170 Crafter Beard Boss,My husband loves the trimmer and all the extra bits it comes with. So far after a month he still hasn't had to recharge it. If you trim more often than he does your mileage may vary.
1/19/2017,Amazon,5,Five Stars,good
1/21/2017,Amazon,5,Great Product!!,This razor trimmer is great!! The battery on this trimmer lasts for such a long time!
1/23/2017,Amazon,5,Great for the price,This is a really nice beard trimmer.  I am very satisfied with this purchase.
1/24/2017,Amazon,1,Big disappointment!,Would give it no stars if I was given that option. Bought this in September and it has already quit. It worked really well for the first month then gradually started shutting off even though it was fully charged. The last one I purchased was a little cheap one that I paid $15 for and it lasted 4 years!
1/28/2017,Amazon,5,happy housewife,this was a present for my husband and he loves and uses it all the time.
1/29/2017,Amazon,4,... to be used for your entire face but a nice compliment and is great for when you are in ...,Not to be used for your entire face but a nice compliment and is great for when you are in a hurry.  Now only if my facial hair grew in thicker...
1/29/2017,Amazon,5,Five Stars,Bought for my husband and he loves it!
1/30/2017,Amazon,5,Great trimmer. I use it once a week and ...,Great trimmer.  I use it once a week and it keeps my beard looking great.  I would recommend this trimmer.
1/30/2017,Amazon,4,Four Stars,As advertised
2/1/2017,Amazon,4,however I very much like the package,"Seeking replacement for guide with adjustments .... it keeps slipping ... had to order another ... however I very much like the package. I use it for shaving, clipping & beard."
2/1/2017,Amazon,5,Five Stars,Works great!
2/2/2017,Amazon,4,Four Stars,Works well. I read the reviews before buying it for my husband.
2/3/2017,Amazon,2,"Was so amazing, until...","I found everything about this trimmer perfect. I used it for nearly a year. The Beard Boss held a charge great, and quickly too. It had everything and I mean everything. I especially loved the sliding guard, no fiddling with snap-on guards. Until one fateful day, I was changing blade heads and set the trimmer on the counter to get what I needed. I bumped the trimmer and it fell to the floor in my search. I didn't think it would be a problem as it's well made.  It was a problem, a big one. The small metal nob that makes the whole thing work snapped off. It's not shielded by anything so there went my trimmer. I am giving it 2 stars for that issue. The metal was alloy so not a lot I could do with it.  I have since picked up a Whal trimmer, not as versitle, but okay and I noticed they have a similar design but the metal nob is shielded by the casing. A-ha! If only Remington had thought of that. So Beard Boss users be ware!"
2/3/2017,Amazon,5,Five Stars,Just as I expected
2/5/2017,Amazon,4,Four Stars,Works very well.
2/6/2017,Amazon,1,Very disappointed.,"This shaver arrived completely nonfunctional. It simply does nothing when plugged in, charged, and turned on. Very disappointed."
2/6/2017,Amazon,5,Five Stars,K
2/7/2017,Amazon,5,Five Stars,Works great and nice quality!!!
2/7/2017,Amazon,3,"Works, but cheap",Very cheap product - not recommended
2/8/2017,Amazon,5,Its Amazing!,Best I've ever used. Love that it is water proof! It trims nicely and I haven't had any issues with this at all! Love it.
2/9/2017,Amazon,4,Four Stars,"works great, fast shipping, priced right.........."
2/10/2017,Amazon,5,Five Stars,"Good merchandise, highly recommend"
2/12/2017,Amazon,4,It holds a charge for weeks but really should be fully charged to get the best use from it,"I have had a number of beard trimmers - by Wahl and other.  For a portable unit, this seems to be well made and fairly precise.  If I have one complaint it is that I must remember to charge it the day before I decide to trim.  It holds a charge for weeks but really should be fully charged to get the best use from it.  Oh, and you can't use it when it is charging.  Good assortment of attachments though it is missing a blade guard for storage."
2/13/2017,Amazon,5,Five Stars,Great options with this.
2/14/2017,Amazon,2,Read before buying,"It takes to long to remove stubble. And when your ""done"" your chin is not smooth. Thers alway a few hair left. Took me more than 6 times to go over an area with stubble. Razor is still best option"
2/14/2017,Amazon,5,Great trimmer for my beard.,I really like this trimmer. It is well made and sturdy. It has every attachment you could want and performs just great. Charges quickly too. You'll love it as I do.
2/14/2017,Amazon,5,Great product,Cuts and trims flawlessly!
2/14/2017,Amazon,1,Worked great for about 2 months now I can't get the ...,Worked great for about 2 months now I can't get the thing to charge. I've tried several outlets several times and no matter how long it charges it won't hold. You can't use this product while it's plugged in so it's officially junk. Several of the attachments are very frail and have broken or had parts fall out even though I've never used them.  This is the first review I've ever written but I felt it was necessary based on my experiences.
2/15/2017,Amazon,1,Battery life is nonexistent.,I bought this for my boyfriend for Christmas as his old trimmer was finally on its last leg. He was pleased at first but after less than 3 months the battery will no longer hold a charge. Which is ironic because the description of this tool says it's good for 180 hours or something. Of course this started happening after the return window ended so now he's stuck with a beard trimmer that he has to charge overnight EVERY time he wants to use it.  Total waste of money and not cheap either!
2/15/2017,Amazon,2,"Awkward to use, guide combs are a nuisance, pulls painfully hard at times","I bought this as a replacement for a 5 year old Norelco G370 that's served me well over the years, for which I could not find replacement extensions for an otherwise functional shaver. Unlike my old Norelco, the is way worse from a versatility and ease-of-use perspective.  - The guide combs require squeezing on very specific places to release and is usually a two-handed operation. - Unlike the Norelco, this doesn't come with a variably adjustable beard shaver extension. You only get the 5 preset lengths that the guide combs provide. In addition, this just creates more junk to sort through as you reach into the provided carrying pouch to find specifically what you need. - Even after charging, the motor doesn't feel particularly powerful. ""Turbo"" mode is about as strong as the normal setting on my Norelco. - This seems to be one of those shavers that pulls if you aren't careful. This can be very painful. My Norelco has always cut through with no pulling, not even after 5 years of constant use.  I'll update this review if my experience becomes more positive with continued use, but other than the longer battery life and waterproofing, I really don't think this stands up to my old, much cheaper Norelco G370. It really lacks where it counts -- creating a very awkward end user experience that doesn't seem like it would work well when rushing out the door in the morning."
2/19/2017,Amazon,5,Highly recommend,"Wonderful trimmer, it does the job."
2/21/2017,Amazon,5,which if these blades are as good as the blades on my last Remington trimmer that ...,"The only difference between this model and the higher end model is the colored siding and the titanium coated blades, which if these blades are as good as the blades on my last Remington trimmer that lasted me 14 years, 99% of that I had a beard and mustache, the lower model should fit anybody just fine.  If the batteries hadn't finally died out, I'd still be using my older model Remington.  The only reason I liked the older model better is because it had a dial you could rotate to adjust the trimmer length versus swapping out various size clips which you could lose, but this one so far seems to be as high quality as the one that lasted me 14 years.  No need for the two speed button...I doubt many people run on the lower speed so in the end it is a way for Remington to boast that they have a 180 minute run time on a speed not many people use, but beyond that little salesmanship gripe, it is a great beard trimmer.  The only reason that one died is the batteries finally wouldn't hold a charge.  I've used this one for months and only recharged it when I knew I'd not have any time to risk having a dead battery because I was going to be in a rush when I was getting off of work and about to shave (I work from home).  Battery life seems great, no matter which speed you use."
2/21/2017,Amazon,5,Five Stars,The level of precision is excellent.
2/21/2017,Amazon,5,Well worth it!,"Stop buying those cheap NiCad units and move up to this. I used to buy those every year or so because they wear out quickly and stop holding a charge. This unit provides a much better shave, the charge lasts multiple shaves, and is much smoother and quieter than those cheap box store units. Great job Remington!"
2/22/2017,Amazon,5,Five Stars,works well
2/22/2017,Amazon,5,This may be my best personal grooming purchase to date!,"This may be my best personal grooming purchase to date! My thick beard has challenged the trimmers I have purchased in the past. I had to be slow and careful or the cutting blades would slowdown or stall and ""Ouch!"" This unit, even at normal speed, has plenty of power to trim my beard without stalling. I expect some of the attachments will remain unused, however, I am extremely pleased with my grooming purchase!"
2/23/2017,Amazon,5,"This is the perfect one, and I am going to order another ...","I have bought many, actually 6, beard trimmers in local stores and they all never did what I needed them to. This is the perfect one, and I am going to order another one for a friend. It may be a bit more than what a local store sells similar ones for, but none of them are as good as this one. AND it can be used in the shower, which makes it even better."
2/24/2017,Amazon,5,Trimmer for everything,"Trims anything you need trimmed....noes, ears, neck and back if needed.  It has all of the attachments and plenty of power!"
2/26/2017,Amazon,5,Five Stars,My son loves this. High quality and works very well.
2/26/2017,Amazon,1,Batte didnt last 2 week,I had it for a 2 weeks and the batter wouldnt charge no more it so it sucks
3/1/2017,Amazon,5,works great. I've owned quite a few similar trimmers,"Used often, works great.  I've owned quite a few similar trimmers.  This one has several attachments, which makes it very versatile."
3/2/2017,Amazon,5,Five Stars,good quality. noiseless
3/4/2017,Amazon,3,Three Stars,Rubberized cover makes stubble cling to it.
3/6/2017,Amazon,5,Five Stars,Battery lasts a long time!
3/6/2017,Amazon,5,Five Stars,So far very good!! Been using it for about 3 months!
3/6/2017,Amazon,4,NO STORAGE STAND,"I love everything about this Trimmer EXCEPT: - It does not come with a 'Stand' for storing all the parts & pieces that come with it. - Only a small cloth bag to dump em in to!   (I did call Remington Support, and they confirmed that it does not come with a stand, and Kindly offered to send an additional 'bag', and a Stand they have for a Hair Cutting Kit, which is not made for this trimmer.)   But WHY, would this nice of a tool come without a stand like most others? - One has to dump the bag out onto the Countertop to find the parts that are needed for whichever task is in order at the moment! - A real PAIN, and Disappointment in the 'Storage Dept.!   (Also, - the instructions do not tell how these 'Parts' fit on to the Trimmer. - It can be figured out, but would have been a big help if the instructions told more about assembling it in the first place. - They are mostly about ""Safety"", and not getting Electrocuted! - This was also mentioned to the Support person.) The rest is ALL GOOD!"
3/9/2017,Amazon,1,"I got this item in January, and already having ...","I got this item in January, and already having problems. Device turns on by itself and power button stops working all sudden."
3/11/2017,Amazon,4,Great trimmer with a lot of useful accessories,"Great trimmer with a lot of useful accessories. I find the normal setting to not be very effective for trimming beard, so I find myself going to turbo mode, which seems to do the trick. Overall, I am very impressed with the performance of this product"
3/11/2017,Amazon,5,Excellent product!,Best quality! Great battery life! Cuts reall nice!
3/12/2017,Amazon,3,"Good enough, but maybe not great.","I have had this trimmer for several months and it works well and holds a charge for a long time.  My old Norelco (I think) that I had for 20 years had a ring that you twisted to adjust beard length.  On this Remington, it is really hard to adjust the beard length to a specific number.  In fact, I have to put my glasses on each time I use it (you loose your length setting when you take the guide off to trim above my lip).  It has settings from 2 to 20 with only the even numbers marked.  Yes, you can adjust it to a middle (odd) number, but you have to look carefully to make sure you got it to your number.  Everything else works fine, but my old Norelco seemed more aggressive/powerful so I would just say that this one ok.  There are two settings (one faster/more powerful than the other), but I don't see a need for the slower/wimpy setting, not sure when it would be useful.  I don't use any of the special attachments, nor do I have time to fiddle with changing them out.  Oh, Ive used it in the shower a few times.  I thought this would become my new usage, since it cleans up easy.  Maybe I need to try it again in the shower but I'm afraid I need to thoroughly dry it after using it, and you definitely have to wash it off (as opposed to just shaking it off when using it dry)."
3/14/2017,Amazon,1,"Do not buy, never worked",Do not buy this. It does not charge or function in any way.
3/16/2017,Amazon,5,Five Stars,Came quickly and as advertised.
3/16/2017,Amazon,5,Five Stars,Awesome kit! A+ Can't go wrong with this! Highly recommend
3/17/2017,Amazon,4,Its a nice trimmer with lots of options,Its a nice trimmer with lots of options. Only down side was that I was not happy with the beard trim. It was still leaving some traces of hair on face.
3/18/2017,Amazon,1,Attachment breaks easily,Surprised by how easily the plastic shield attachment broke. It's been a few months and I has to throw that piece out. Since that was the main part I used... Not sure u can use this moving forward :/  Update 5/20/17 ... bought another one and the adjustable comb attachment broke again :/
3/18/2017,Amazon,5,Five Stars,My husband likes it a lot.
3/19/2017,Amazon,5,A surprisingly good beard /mustache trimmer.,"I purchased this to replace an aging Braun Cruzer. I have owned about 6 trimmers, and am surprised how good this trimmer is. The blade is good quality, and you can tell when you use it. It creates razor sharp lines, and cuts to the set length on the first pass over the area. Since it is advertised as waterproof, it imply that the blades must be stainless steel. The battery is great, and will not come close to being depleted after using on and off for  a half an hour. It is advertised with a 3 hour runtime, and it appears to be not far from the truth. The attachments are well designed, and hold their settings well while being used  (I've seen the length setting slip on cheap trimmers when a lot of pressure is applied). It would be nice if it came with a charging stand, but overall this is a great unit, and a bargain for the price. Recommended.  ** UPDATE ** I have been using this now for 2 weeks. The battery lasts a long time, and the motor has plenty of power. The real difference is the quality of the blades, which are excellent. I am very impressed with this trimmer. Compared with the past couple that I've owed, this is a pleasure to use, and the results are noticeably better."
3/19/2017,Amazon,5,Works well,Does a good job.  Nice to use in the shower
3/22/2017,Amazon,5,remngton product,nice set
3/23/2017,Amazon,1,This is a poorly made product and a total waste of money,"This is a poorly made product and a total waste of money.  This took a long time to charge, the charge only lasted for about 15 minutes and after using it a couple of times it stopped working all together.  Unfortunately, I didn't start using it until a couple months after purchasing so I can no longer return it."
3/25/2017,Amazon,1,It has been charging for many hours and it does ...,It has been charging for many hours and it does not turn on ! I want to replace it
3/25/2017,Amazon,5,Five Stars,Great product. Very happy with this purchase
3/27/2017,Amazon,5,Precise and easy to handle,Plenty of power. Precise and easy to handle. Like the two speed capability.
3/28/2017,Amazon,5,Remington I proudcts is #1......,"Remington I is best #1 than Walh. I had Walh for six months and the electric blade just broke it and couldn't fix. Waste my money. I really don't listen what the reviews put negative of Remington I products.  I 💙 Remington products, the best #1! I'm very happy with it."
3/29/2017,Amazon,5,Excellent product for the price you pay,"I was debating if I should get this or the Norelco bodygroom 5100, ended up picking this due to its long-lasting battery (180 minutes of use) and because it's completely waterproof. Great purchase, does its job as intend and it can be using for manscaping so that's definitely a plus."
3/31/2017,Amazon,5,Five Stars,good
3/31/2017,Amazon,5,"Good charge, good adjustable attachment.","I have only used this a few times since getting it about a month ago. That being said, it does a great job of maintaining its charge between uses. My previous Whal trimmer would loose its charge if I hadn't used it in a few weeks but that is not the case with this one. I mainly use the adjustable attachment which locks in place well. It doesn't slip down to shorter lengths when I am pressing against my face."
4/3/2017,Amazon,5,Five Stars,thank you
4/5/2017,Amazon,4,Good Product,"Used a couple times since purchase to trim my goatee and 'stach, and shave the dome.  Doesn't seem as durable as Wahl products, but is very easy to use, and works at least as well as I expected.  I especially love the nose/ear hair clip attachment, as my nostil hairs can become quite long and tickley."
4/6/2017,Amazon,4,Four Stars,4 star
4/6/2017,Amazon,5,Great,"Just enough pieces, feels sturdy and heavier compared to most trimmers like these. We have been looking for a replacement trimmer for my husband and after three unsuccessful attempts, he loves this one."
4/9/2017,Amazon,3,Three Stars,"Pretty good, but lost its battery life after a few months."
4/9/2017,Amazon,1,Does not work even fully charged,This does not trimmer does not work!! I bought this trimmer 2 weeks ago. Today I tried to turn it on after fully charged. BUT IT DOES NOT WORK!!! Even the light doesn't work! I am soooo disappointed!
4/9/2017,Amazon,3,... several months now but the speed it not the best. The quality of hair cutting is not the ...,So I have used it for several months now but the speed it not the best. The quality of hair cutting is not the best either.
4/11/2017,Amazon,5,Five Stars,Cuts very well cleanly shaves beard
4/11/2017,Amazon,1,Try something else...,"Tried it for 30 days and now I'm stuck with it. Doesn't work well to get the small whiskers with the foil shaver. Both trimming blades heats up quite a bit when leaving on for more than 1 minute. Overall -not happy...My $20 norelco  trimmer from 5 years ago does a better job, even though the battery depletes quickly these days. Save your money and try something else OR try it for yourself but make sure to know your return time window and don't make the same mistake as me."
4/12/2017,Amazon,5,Five Stars,gift for the man he loved it
4/12/2017,Amazon,5,Five Stars,Works Great
4/14/2017,Amazon,5,Love this thing,"Love this thing. Originally bought it just to trim up the edges of my beard for nice clean lines but, thanks to it's attachments, I use it almost exclusively and have relegated my more expensive norelco to lower-neck-only duty."
4/17/2017,Amazon,1,Great for 1 year.,"One year - almost to the day - and battery dead. When it works, it's great."
4/17/2017,Amazon,5,Five Stars,Finally found a good razor that's lasting a long time and giving me good results!
4/18/2017,Amazon,5,Five Stars,Great beard trimmer built to last
4/18/2017,Amazon,5,Great gift for my fiance,"This is a quality product, durable.. Fast charging with lots of attachments for all of your grooming needs. My fiance is a wookie, this works great for him. He loves it!!"
4/19/2017,Amazon,5,Good shaver AND BATTERY/ UPDATE 9/22/17,"UPDATE 9/22/17 Remington finally came through and replaced my shaver and after having this shaver for around a month, it works great! Battery life is now very good and have charged it only once!  I got the shaver as a replacement of an off-brand shaver I had purchased. While it worked great after the first charge, it only worked for that one use. 3 days after I had first used it, I pulled it out of my drawer to shave again and the battery was dead. Thinking I had done something wrong, I charged it again and used it that night. Two days later, the battery was dead again. The battery on this thing sucks. It does not hold a charge and will not work for more than one use without needing to be put on the charger as soon as you use it. DO NOT RECOMMEND.  UPDATE 7/29/17 I emailed them after there comment below and after 2 months no one has gotten back with me on fixing my problem. Terrible customer service once terrible battery."
4/20/2017,Amazon,5,The closest and best nose trimmer on the market in my opinion.,"You there! Have you looked around for the nose trimmer that is like this....  Wahl Lithium Micro Groomsman Trimmer #5640-1001  but you're tired of the triple A batteries running out? See that little head that has 2 of the same heads that the other product usually has? That's right, this is the nasal weed whacker you've been wanting.  It shaves just as close, if not closer, than the other product, and even even gets those tricky hairs.  That particular head is smaller than the other product and therefore easier to move around in there.  ""But what about the other attachments?""  The bigger wider head for trimming is just as good as my Wahl Peanut.  The small foil one works great for getting under the nose.  The other small head for trimming....I really don't see any point in it honestly.  I didn't want to spend all $44 for a roll of the dice to see if yet another nose trimmer that was rechargeable would come as close as the other product, but I will buy this again in a heartbeat if mine ever dies."
4/21/2017,Amazon,5,Five Stars,Very nice kit. Actually has everything I will need for my personal grooming.
4/22/2017,Amazon,4,nice small set,it is a small bag that contains all needed
4/22/2017,Amazon,5,Very nice trimmer,"Nice size for trimming mustache.  The pictures make it look bigger than it actually is.  The small trim head is tiny!  The lithium battery is great, you can use it many, many times between charges so it's great for travelling."
4/23/2017,Amazon,4,Four Stars,Works as expected.
4/25/2017,Amazon,3,Three Stars,ok
4/25/2017,Amazon,5,"Great product, very pleased!","These work great.  I am very pleased.  I use them all the time.  They have a long battery life.  I used them multiple times, over several weeks, without having to recharge them."
4/27/2017,Amazon,5,Five Stars,Does any thing you need
4/30/2017,Amazon,2,Initially worked well with good power. But after only 3 months it started ...,Initially worked well with good power. But after only 3 months it started making a terrible noise. It still works but noise is so annoying that it is not usable.
4/30/2017,Amazon,5,What I expected,This product had good power.  I like the two speeds.  The attachments were easy to use.  The clipper is very light compared to what I had.  I hope the battery life last.
5/1/2017,Amazon,5,Great product.,Present for my hubby and he loves it!
5/1/2017,Amazon,5,Perfect!,I could not believe at first sight how fully equipped it is. It works wonderfully and has everything you need to trim your beard as you like. I have been using for a month and..... i cant believe i still have had not the need to charge it... never did since I bought it!!.  I'm very happy with it.
5/1/2017,Amazon,5,Good choice,This really has everything you need to maintain a beard as well as personal grooming.  I was impressed with the different cutters/trimmers.  Makes trimming a breeze.  The battery seems last a good bit but I'm pretty good about charging it.  Recommended.
5/1/2017,Amazon,5,Five Stars,Dope
5/2/2017,Amazon,5,All in one beard set,This was a gift. The recipient loves it.
5/2/2017,Amazon,4,Works really well,Been using this for about a month.  Excellent charge retention and a lot of different attachments.
5/5/2017,Amazon,5,My husband loves it.,My husband just loves this product.  Does exactly what he wanted it for. He would recommend it to a friend.
5/7/2017,Amazon,5,the search has ended,I have for 20 years now been looking for a decent beard trimmer.  I have finally found it this trimmer is sweet!
5/7/2017,Amazon,5,Finally,"Over the past decade, I've gone through quite a few beard trimmers.  I think my journey is at an end.  This does what I need (full beard, trimmed short-ish, with cheek and neck trimmed off entirely) without snagging, performance issues, or degradation.  Consider buying this."
5/7/2017,Amazon,5,Just what the barber ordered!,"I have a Braun Series 9 shaver but wanted something mush lighter and easier to manipulate around the stache. Using the trim tab on a regular shaver is difficult as it tends to block your view of the area to be trimmed. This little guy is small and light weight. It does a great job with no pulling, just a nice clean cut. While it has a number of optional bits and pieces, I just use the bare blade for trimming. Well made.."
5/9/2017,Amazon,5,Great Little Groomer,"I bought this to replace an old groomer that finally gave up. This groomer is quiet and has a lot of attachments that I really love. I especially like the nose hair trimmer, and the small foil shaver for getting some of those tiny areas really clean."
5/11/2017,Amazon,5,Five Stars,haven't charged it since i got it like 2 weeks damn
5/12/2017,Amazon,5,Not bad! It's solid and does a great job,No complaints at all. I've been using it for 6+ weeks on the original charge...Not bad! It's solid and does a great job.
5/13/2017,Amazon,5,Five Stars,"Great shave, and nice flexibility."
5/13/2017,Amazon,2,Underwhelming as a beard trimmer,"If I had to sum up the PG6170 ""Crafter"" detail trimmer in one word, it would be: Underwhelming. This trimmer would not cut my short (1/2 inch) beard cleanly, even when using turbo speed and making repeated multiple passes. I found the included small detail head to be completely useless. In fact, I was convinced the factory forgot to install both blades on the little attachment, so I inspected it under a magnifying glass. To my surprise there were two blades, so I don't understand why it wouldn't cut. The small foil shaver did work, but it left bumps on my neck. The ear and nose trimmer, on the other hand, was phenomenal. I was very pleased with that attachment. I would have kept the entire kit just for that little trimmer alone, but I couldn't justify paying $48 bucks for a nose hair trimmer…especially when what I really needed was a beard trimmer. I can't comment on the waterproof functionality, as I only used it in a dry environment. So, after suffering through a couple of very disappointing uses, I returned the PG6170 ""Crafter"" detail kit.  I then bought the Remington MB4045A ""Beardsman"" kit as a replacement for the PG6170. Whoa, what a night-and-day difference! The MB4045A is a true beard trimmer. It works really well, and I am extremely pleased with it. Too bad it didn't come with an ear/nose trimmer attachment!"
5/14/2017,Amazon,5,Feels solid in the hand and I really like the fact that it is waterproof,I've had it for a few months now and it's well made.  Feels solid in the hand and I really like the fact that it is waterproof.  I also like the nose hair attachment design better than the tube like spinners.  This one allows better control.  The case that comes with it is also a cloth material and not some cheap plastic bag that tears after 2 uses.  Very happy with this purchase.
5/15/2017,Amazon,4,It works well and easy to use for contoured facial hair,No issues with it. It works well and easy to use for contoured facial hair.
5/15/2017,Amazon,5,Love it,Works great to give u a five o'clock shave
5/15/2017,Amazon,1,Do not waste your time on this product,"Used less than a dozen times over the span of two months. No longer holds a charge. Do not waste your time on this product, quality is malarkey."
5/15/2017,Amazon,5,"Works Great, HIghly Recommended, Very Happy","After using this for about seven months now I am happy to give this 5 Stars. The batteries last forever, the blades don't pull my beard, it works great on both low power and high power settings, it works great on both my facial hair and when I shave my head. The case and zipper are sturdy, as is the how the charger plugs into the trimmer, and the and charger cord itself is sturdy. The guide attachments are solid and don't break. They attach and detach firmly and work well. It trims both to shorten and to take all the way off, as well as being able to trim up and shape my beard nicely. I've been using trimmers for a long, long time and this is the nicest one I've had so far. Highly recommended."
5/21/2017,Amazon,5,Works great!,Every attachment you could need. Love that it is cordless.
5/22/2017,Amazon,2,Needs help,"The product worked great as long as it had the original charge. The charger doesn't work at all which means the machine no longer works. It was a birthday present for my husband, and he hasn't been able to use it more than a half dozen times."
5/23/2017,Amazon,5,"Great, very satisfied",Does it's job for a very reasonable price.
5/24/2017,Amazon,5,Works great. Lots of options for trimming,"Works great.  Lots of options for trimming.  Battery charge lasts a very long time, which is great."
5/26/2017,Amazon,5,Five Stars,Works great
5/27/2017,Amazon,5,Must have for the beard game,Awesome product. I shave my head so of course I gotta grow the beard and keep it well groomed. This is exactly what I wanted and needed for the price. I don't go all crazy in the detail so it's fine for trimming and blending. I recommend it to everyone. I've only charged it once in 7 weeks and I use it every two day or lease.
5/29/2017,Amazon,5,Five Stars,great grooming tool
5/31/2017,Amazon,1,Broke after 2 months,"Have had this for two months and it's already broken. It turns on by itself and won't turn off. Also, I have to repeatedly press the button to get it on after I've finally gotten it off by plugging it in."
6/1/2017,Amazon,5,Five Stars,Works great. Would buy again.
6/3/2017,Amazon,5,good value,works great for the money
